text,target
"Neobični svjetovi europskih filmaša: Kontroll. Katarina Starčević preporučuje ovaj neobičan film!  http://t.co/GJTPWDpUHh
",Neu
"Kino Valli donosi vam Dane frankofonije i Reviju srpskog filma http://t.co/CbZNcWlnHa
",Neu
"""Obrana i zaštita"" Bobe Jelčića 13. rujna premijerno u Mostaru http://t.co/G3cX85pSyW
",Neu
"Romeo u pidžami [HTV3, 23:55] Kako bi se oženio, Jeff prvo mora svom plašljivom prijatelju naći suprugu, a to nije lako...
",Neu
"Drugi polufinalni par euroligaških kvalifikacija čine Oostende i Banvit http://t.co/bszD4HKtsW
",Neu
"Ždrijeb Lige prvaka: Real u skupini s Juventusom, Barcelona u društvu europskih prvaka http://t.co/TBY2zCEhCj
",Neu
"Niko Kovač: ""Budućnost Saveza ovisi o igračima koji iz Hrvatske odu u inozemstvo, u velike lige"" http://t.co/Hlfe4WRQHO
",Neu
"UEFA uskratila nastup u europskim natjecanjima Panathinaikosu i PAS Giannini http://t.co/sDsnSgwmAL
",Neu
"Hajduk umirovio dres s brojem 12 zauvijek; znate li zašto? http://t.co/FSz1HsKmhG
",Neu
"Mađarski PVSK osvojio turnir u Đakovu http://t.co/cSBiKu3DRz
",Neu
"Reprezentativci posjetili grob Vlatka Markovića na Mirogoju http://t.co/amZ3SyB2v1
",Neu
"Roberto Martinez u Everton povukao još jednog igrača http://t.co/jKnqH9j0zU
",Neu
"Hrvatski igrači vjeruju u prolaz: 'Stanje u svlačionici nije baš najbolje' http://t.co/FmcHl3jHI3
",Neu
"Srna: ""Šanse za odlazak na Svjetsko prvenstvo su 50-50"" http://t.co/xZ2Dq7UQ6X
",Neu
"Jurčić: ""Šerif je ekipa s osam novih igrača, nemaju veze s momčadi od prošle godine"" http://t.co/V85rirKG53
",Neu
"Monaco produžio ugovor s Danijelom Subašićem i ""podebljao"" mu plaću http://t.co/pUAlT6aXwf
",Neu
"Evo transparenta zbog kojeg je Hajduk kažnjen s 30 tisuća kuna http://t.co/nyEyihTfZM
",Neu
"Hajduku smiješna kazna zbog Torcidine šokantne poruke http://t.co/znlEsklfpd
",Neu
"Lakersi ove sezone igraju u majicama s rukavima http://t.co/WZ8mVbhfsB
",Neu
"Portland zaustavio Indianu, maraton u Chicagu, novi pobjednički šut Tima Duncana http://t.co/NPn9KXtJhP
",Neu
"Luis Suarez: gospodar kaosa zavladao Engleskom http://t.co/toLSYDSEHC
",Neu
"Hrvatska protiv 12 naturaliziranih Brazilaca u dresu Italije želi u polufinale Futsal Eura http://t.co/nbSx3wSOPE
",Neu
"Ime i Prezime: Niko Koroljević Rođen: 16.6.1936 Tetovirala: Mara Jagatić, u selu Bijela kod Brčkog, Bosanska... http://t.co/BYdE8xPAFy
",Neu
"Nakon invertiranja boje da se razaznati ""ponovljeni križ"" unutar kružnice. http://t.co/4df8rpyt1k
",Neu
"Marica Vuković (rođ. Dadić ) 06.10.1920 u selu Bristovi, Bugojno. Sicala ju Anđa Dadić 1930. Godine kad je imala... http://t.co/ewv8jsaPum
",Neu
"Kata Dejanovic djevojacko Kraljevic. Rodjena 1933g Pravila tako sto je vodicu pomijesala s lugom i bockala. Ne... http://t.co/hQVjiiEFSQ
",Neu
"motivi na nošnji su često slični tetovažama.,.,Ramkinja http://t.co/72LZxl0a8K
",Neu
"Sad ce me zvati neki Nijemac i pricat cemo o tome zasto bih ja bio dobar izbor za radno mjesto koje njegova tvrtka zeli popuniti.
",Neu
"Niti jedna podzemna ne vozi prema kvartu pa sam svoju sreću odlučio potražiti tramvajem.
",Neu
"@Gavransudin ima mnogo razočaranih: http://t.co/YQIbuhKT7S ali ima i nekih kojima je super, pa ti sad vidi...
",Neu
"@LukaSturm upravo te zvala 1989. i tražila da joj vratiš Emiliju
",Neu
"nisam dao glas za tu teretanu, ali ako se napravi bicu u fazonu "" ja sam tu najvise glasao ""
",Neu
"volim taj londonski vajb a i inače sam iz londona
",Neu
"moram skrozz  #outside izać da kupim ness,čoksu od banane i kolu ako uopšte planiram da preguram ovo zabavljanje s biologijom #božepomozi
",Neu
"dolari,marke,lire ti vire ko se još tako udvara ...ALI PROSTO NE MOŽE DA MI IZAĐE IZ GLAVE ahahahaha još jedan tipičan petak #SmaramUkućane
",Neu
"čisto informativno za novinare Kurira : nije ""Wracking ball"" već ""Wrecking ball"" + nema na čemu :*** @KurirVesti
",Neu
"@SaraMaddow bas bih ga zelio pogledati u kinu, a pitanje je hoce li uopce igrati kod mene u kinu
",Neu
"""@SleepingSun7: Je radio tko palačinke od banana umjesto brašna? Vrijedi to kaj?"" Pitaj @DarkoKontin mozda je on :)
",Neu
"@monanmiss da sam na tvom mjestu, ja bih se mjenjao s njim. Samo treba pitat.
",Neu
"@anastunic Probaj uhvatiti The Returned,odlicna francuska supernatural drama smjestena u malom gradicu u Alpama.Gledam 4 epizodu trenutno.5+
",Neu
"@monanmiss @IKopric priznaj, svi mi volimo malo nereda i prisluskivanja.
",Neu
"@monanmiss @IKopric to sam jutros odradio. U zoru. Na treningu sam. Pripreme. Imam uskoro dvoboj s jednom.  Znas je.
",Neu
"@psy_net @EmirAletic @EmirDelaAJB @edmirskoric Pa gledajući iz ugla Radnika i zanimljivosti lige i nije... :)
",Neu
"@zlajsoni Vidjećemo, sljedeći vikend daje odgovor koliko smo ozbiljni.
",Neu
"Jesam li ja jedini izrod koji nema onu plastičnu ""Armani"" torbu?
",Neu
"Cilj dana mi je ustati,pojesti,vratiti se u krevet.
",Neu
"@dp_31 mogla bi je i pohvalit vidis... U subotu se udala. Bas sam se mislila kako je padala kisa jesu propali lampioni.
",Neu
"@dp_31 tamari je tata uvoznik neceg, a mama je glavni menadzer u galenici. Sta nisi slusala mene kad je trebalo. Sad pati. :D
",Neu
"@dp_31 do 22.2.   Andjicka ,sestra i ja izaberemo svaka"" svog"" studenta . Njima je moj bezvezan.
",Neu
"Želite saznati sve o food stylingu? Tomislav Škunca ima sve odgovore!!! Još da nam kaže nešto o rakija stylingu... http://t.co/DsZDj4r4
",Neu
"vidim li još samo jednog komarca ovdje... *prijetnja koju ne mogu ostvariti*
",Neu
"čarape na hello kity, pidžama na cvjetiće i hihot
",Neu
"danas mi je lik ispričao sve o svojoj obitelji i hijerarhiji unutar nje, bilo mi je drago jer inače nitko ne priča sa mnom
",Neu
"@LukaZenich ubaci još između sabijanje na terraneu i dobiješ moja 2 dana xD
",Neu
"@skygroove nasla svoj jezik :)) usmeni za 3 dana i zavrsila drugi stupanj, uđe ti u uho zacuđujuce brzo
",Neu
"Tri gola Ronalda u pobjedi Portugala nad Sjevernom Irskom 2-4.
",Neu
"Jedan je čovjek odbio Real Madrid dva puta!  Na forumu imamo i dio koji se bavi nogometnim veličinama koje nisu... http://t.co/SwB3mKFc8l
",Neu
"Nadamo se da ste zadovoljni načinom na koj Vam prenosimo utakmicu...
",Neu
"Kraj: Real Madrid 3-0 Inter  Strijelci Kaka, Ronaldo te Casemiro(ili autogol Alvereza).  Casemiro proglašen igračem utakmice.
",Neu
"Kaka: ""Želim ići, tražim izlaz i klub to zna.""  ""Moja obaveza je trenirati iz dana u dan, ali to ne znači da sam... http://t.co/POGkrpbktM
",Neu
"Najbolji igrač današnjice je dobio samo 3 glasa, razumljivo je zašto se nije niti pojavio na dodjeli nagrade.... http://t.co/J2ZuDpog6W
",Neu
"Perez otkrio: Želim Zidanea za trenera, Ronaldo će biti najplaćeniji! http://t.co/04jxsEArEw
",Neu
"Evo i golovi sa večerašnje utakmice. Dva gola Ronalda, jedan Pepea i Isca. http://t.co/yRKop4nR5Z
",Neu
"Napadač madridskog Reala, Gonzalo Higuain snimljen je danas na aerodromu u španskoj prijestolnici. http://t.co/pi8mRFh107
",Neu
"Da li Cristiano Ronaldo zaslužuje Zlatnu loptu? http://t.co/yIboNITJcv
",Neu
"@itsmarkian zbog sunca i ljetnog vremena ;)
",Neu
"Danas se otvaraju Zimske olimpijske igre u Sočiju! Hoćete li ih pratiti i koji zimski sport vam je najdraži? http://t.co/PxpJAe9RWQ
",Neu
"Martin i Kornelije, sami protiv rasplesane gomile, večeras u Pepermintu, na Zabavniku od 22 h http://t.co/3FlxBDvLHK
",Neu
"Sleepyheads je mladi indie rock band koji danas na koncertu prije Da Da Da, izvode svoje autorske stvari...od 21 h http://t.co/BAoORKn3gZ
",Neu
"Baš me zanima koliko u Hrvatskoj ima umjetnika po metru kvadratnom
",Neu
"Nedavno sam potrubio jednom tipu iz osnovne, dosta sam se čudno osjećao poslije.
",Neu
"@velimish koja koincidencija! Možda bude pjevao ""ti si moja benzina"" za sve motoriste!
",Neu
"Obavijest iz labinskog Crvenog križa: tijekom 8.mjeseca neće se prikupljati rabljena odjeća i obuća
",Neu
"Iz koncerta Hladnog piva u Labinu stoji jedna vrlo `popuparna` multinacionalka na našem području
",Neu
"Pa da nema radnih mjesta, u Labinu se traže prof.baleta,ritmike,zubari, ali i viličari, konobari... Čekirati @hzz_hr
",Neu
"[Anketa] Želimo čuti i vaše mišljenje: ""Za"", ""Protiv"" ili ""Neću izaći na referendum"" na LC http://t.co/KaF7HnSdMM
",Neu
"Božićni party u Labinu na Badnjak w/ Live electro bend ABOP http://t.co/76qvQ0ej0P Nagradna igra uskoro na našem portalu #labin #lamparna
",Neu
"Kod postolara, zadnjeg preostalog u Labinu @ Postolar Kalimero http://t.co/KWmYryVfme
",Neu
"Ne razumijem zašto neki gradonačelnik ne bi išao na skijanje, kao ni bilo tko drugi... #gledatisvojaposla
",Neu
"AUSTRIJANAC TEŽAK 180KG PAO U STANU I NIJE SE MOGAO USTATI Preživio tjedan dana bez hrane http://t.co/OYuH6pOhcX
",Neu
"Rijeka danas uvjerljivo najkišovitija na svijetu! http://t.co/NCE97edcaO
",Neu
"Zagrebačka policija ulovila je trojicu dilera: U stanu sadili i sušili konoplju vrijednu 60 tisuća kuna http://t.co/5BQnkYmcoA
",Neu
"Lokomotiva u akciji 'Darujmo ružičasti život' http://t.co/H78XmjxEWE
",Neu
"Kako je brazilski milijarder, jedan od najbogatijih ljudi svijeta, u godinu dana došao do bankrota? http://t.co/Vr0jtj6NGD
",Neu
"Dubrovčani blokirali ulaz u gradsku vijećnicu: ""Gdje ste izdajnici?! http://t.co/5PeqmKeJUE
",Neu
"FOTO: NAJBIZARNJI KOSTIMI ZA DAN VJEŠTICA Od obiteljske duge do oca opsjednutog smrću http://t.co/Wwo0ixdfgm
",Neu
"Nikolić malim Hrvatima: Srbija vas čuva i kad učite i kad spavate http://t.co/CYHrlDvZZw
",Neu
"Uhitili dvojicu osumnjičenih za napad na poljske turiste, treći u bijegu http://t.co/MTlNSISP1T
",Neu
"Neovlašteno krao plin guranjem igle u brojčanik http://t.co/Zm6X4P2AVg
",Neu
"Inter remizirao s Torinom, trener Kovačića izvadio već u 5. minuti http://t.co/fcp9oBOzWH
",Neu
"Berlusconi poručio građanima da ne planira odustati od politike: Uvijek ću biti uz vas i na vašoj strani! http://t.co/eySomyyNpP
",Neu
"Otac Nore Šitum: Saznat ćemo istinu, onaj tko laže ne može lagati dovijeka! Pokrenut nadzor nad Udrugom! http://t.co/AIhUsqn6Q0
",Neu
"Hrvati će za nekoliko godina u SAD bez vize? http://t.co/EH3Q2iqmhu
",Neu
"'Hrvatska vlast boji se hrvatskog naroda' http://t.co/KG1t6ConPH
",Neu
"'Buba u uhu': Teatar apsurda pod ručnom kočnicom http://t.co/WnA8z3EozI
",Neu
"FOTO: BRITANSKA MANEKENKA JE PRAVA VRAŽICA Slikala se potpuno gola i pokazala savršenu guzu http://t.co/vto4kwTmFE
",Neu
"Pise mi u horoskopu da moram razmisliti o svojoj buducnosti i sto zelim od zivota. Evo jesam.
",Neu
"Četiri mala četnika kao četiri nindža kornjače. Ubijali su druge četnike, borili se za mir, imali su supermoći i imena, al sam zaboravila..
",Neu
"Danas sam s @manuelruicosta i @cmajmus jahala dugu, sad gledam zalazak sunca na benzinskoj.
",Neu
"Bilo bi ljepše da malo više lažete na internetu.
",Neu
"Čitam horoskop unaprijed jer sam ispred svog vremena.
",Neu
"Nakon dva dana Ukrajine, Rumunjska Constanta izgleda kao New York.
",Neu
"Mama mi je iznijela hranidbeni plan za ova 2,5 dana sto sam tu. Ne stane to na tviter.
",Neu
"@BarbaR_ZD ha ha lipa ekipa, važno da se vrte pare i da je ministar isušio močvaru
",Neu
"@Charolija baciš dijete, psa i par pomorandži u http://t.co/bDtvwToxIZ i to je to :-)))
",Neu
"@marcec @TonciLucin mlad si još, naučićeš :-)
",Neu
"@ivanbrezakbrkan @carr_ uelkam tu kroejša. to, kao, nismo znali ... ali podsjetnik je, dakako, dobrodošla edukacija ...
",Neu
"@ipodnar @lilirodic yep, na crni / indijski. zeleni i bijeli ne
",Neu
"@SmaugX ajme. gledao sam 2 dana zaredom, bila je u subotu jedna i u nedjelju ta ista, gledao sam dvaput #život
",Neu
"@Vanja_Figenwald znaci nije ti loše :) iako zaboravljas tvitati :) kaj je s poslom?
",Neu
"stvarno danas tko god piše textove
",Neu
"Black Sabbath sprema novo izdanje http://t.co/Nytb6vXa4I
",Neu
"Amorphis potvrdili dolazak u Tvornicu kulture http://t.co/USULKXofZr
",Neu
"Sa kauča danas ustajem samo zbog više sile.
",Neu
"@tonkkatonka mi još nismo otišli tako daleko da joj vjerujemo. Mjerkamo se još. Večeras će biti trenutak istine :D
",Neu
"Molim admine iz Facebooka da mi odobre oglas. Znam, na krivom mjestu molim, ali možda netko od njih krijumčari twitter na posao
",Neu
"@kresoz @IvanKovacevic3 @Raseljka @anominan iskustvo na LinkedInu vjerojatno puno ovisi u kojoj si branši i s kim se povezuješ.
",Neu
"@FilipBzik 50 Gb i support za Android. Ne znam kako Photostream stoji s tim
",Neu
"Kada se trebaš naći sa Balkancima u Beču, glavni orijentir su BauMax, BauHaus, OBI i sl.
",Neu
"#summer @ Vrtlareva Kućica http://t.co/iez18NoCUK
",Neu
"...natrag do muzeja, po muzeju, do hotela. Sad noge rekuperirati i ajmo jovo nanovo. Rekao nam trener- nemojte se zapustiti. Hahaha
",Neu
"@MajiBee i onda dodjem ja s 3 banke i osjecam se ko bakica kraj takvih
",Neu
"Moja torba je carstvo izgubljenih upaljaca i labella
",Neu
"da nema novina, ministri danas to ne bi komentirali, pa tv kuce ne bi imale rijec o tome u svojim dnevnicima...#medijihr
",Neu
"@Dunjx @kadjamanitram eto, sad već i serije koje ne gledam utječu na mene. spajanje mene i interneta nikad nije bilo bliže, fear me!
",Neu
"@bilicmaja ja i @LimeniBubanj se popalili. uzas, sta mi napravise :D
",Neu
"@waterfly89 fakat, nisam skužio uopće da je hostana na tviteru (ni ne gledam) x.X
",Neu
"Adminko #Nana sory sto prekidam kviz.,.  Molimo sve Beliebere da obrate pozornost Ovaj cijeli tjedan ćemo twitat... http://t.co/0m0g3IkT0t
",Neu
"U Kanadi je eksplodiralo 80 vagona i jedan grad je potpuno unisten.60 ljudi je nestalo ali ih ne mogu naci,1000... http://t.co/IxCjpAjt2J
",Neu
"kako je nastao Justin? -Pattie i Jeremy :bum,bum *nakon 9 mjeseci* kabum   hahahhaha -Po<3
",Neu
"Mama: Siđi s kauča ! Ja: *ništa* Mama: Justin je na televiziji !... http://t.co/Ad2IlE5CqR
",Neu
"kritika nije izraz nepoštovanja! -- naučite svoju djecu tome i učinite ovaj kraj boljim.
",Neu
"al' to je baš super kod tog basic incomea - ne možeš biti siguran. zbilja je nešto o čemu imaš za razmisliti, a ne ove pizdarije inače.
",Neu
"@ivospigel dosta harsh :) svakako treba rasprava i vise istrazivanja. inace, ako inicijativa prođe, tek ide u raspravu pred EK, zar ne?..
",Neu
"Sad će mi godinu dana tvitera. Mislim da bi bio red da izaberem nekog kraša.
",Neu
"@marioraic ne znam kako to zvuči, samo BGđane znam. A nisi ni ti definirao koji dio RH ti treba :D
",Neu
"meni je ponedjeljak dan za odnošenje 7 bademantila iz sobe natrag u kupatilo
",Neu
"@9mlg9 aj aj,idi leć, ja nisam još gotova sa svojim poslom pa da te ne zadržavam.
",Neu
"Život mi se sveo na učenje-posao-tviter. Gledanje reprize reprize reprize šeste sezone Kućanica mi je umjesto izlaska.
",Neu
"@marijamzaric znaci nista od BG, pravac London.
",Neu
"Možete se truditi oko cure/momka, faksa/posla,al jedini trud koji se zaista vidi- 100% isplati je vježbanje i teretana,sve drugo je relativo
",Neu
"@vtarczay @dpasaric pravom čovjeku je takva jedna dovoljna!
",Neu
"@VanjaBursac kad sam otvarala prvi mail prije 14tak god,osim yahoo-a još ničeg nije ni bilo.I da,hotmaila.Koliko se sjećam tog kamenog doba!
",Neu
"Od božićnih blagdana najviše volim pincu i kuhanu šunku. Oh, wait.
",Neu
"@nikolasubic ja kupujem eko jabuke direktno od proizvođača (nazalost isto skladistene) po povlastenih 10kn/kg.Sve jeftinije je govno.
",Neu
"Sendviči od pršuta su skupi zbog rulje sa zdravim zubima koja ga može žvakat.Ako imaš za zdrav život i/ili za zube, imaš i za pršut logika.
",Neu
"@VanDosevic U RH postoji milijun ljudi koji su završili samo osnovnjak. Mi smo zemlja polupismenih.
",Neu
"Zamisli imaš brdo para, mrkneš najpoželjniju pjevačicu na Balkanu, rodi ti dete, a onda dođe račun sa 56 nula.
",Neu
"Kosovo. Zlatarne, pekarne, slastičarne u legalnom, te heroin, trava, organi i ljudi u ilegalnom spektru businessa.
",Neu
"@Tele2Croatia do kada vam vrijedi tih 50 posto extra na smiley?
",Neu
"Jos jednom svi koji imaju namjeru kupiti smartphone za manje od 1000 kn,u tele2 webshopu Tele2fon (cont) http://t.co/l2487H6bB4
",Neu
"@snjeska_a žabe su dosadne ko i zrikavci
",Neu
"Mislim da sam otkrio piramidu, nazovimo je Lička piramida??? http://t.co/usOHdyszUz
",Neu
"Hemingway kaže da je jednostavno otpočeti pisanje, samo napišeš najistinitiju rečenicu koju možeš. Moj Erneste, da je znam, ne bih pisao.
",Neu
"Potrebna je posebna i nezavisna inteligencija, inteligencija čulnosti, neka kombinacija mašte i komunikativnosti, razigranosti i hrabrosti..
",Neu
"Crkveni tornjevi su repetitori za telekom od Svevišnjeg. Zato su na cijeni oni jako visoki, da imaš bolji signal.
",Neu
"za malim stolom u trpezariji šutke se uz kavu držimo za ruke, flandrijska gotika, podne daske bijele kao kosti, naša sreća je ozbiljna
",Neu
"Odjednom, neki događaji se, kao lampice, gase, a drugi, do tad prividno nevažni odjednom postaju biografski afirmirani kao ključni.
",Neu
"@picek bas to Moto X ima minimalizirano. Znatizeljan sam vidjeti ga u zivo. I zanima me koliko ce kostati u slobodnoj prodaji.
",Neu
"BTW Pleso sam njusio jer sam otpratio prijatelja koji odlazi na novi posao u inozemstvu. Jedan VSS manje u HR.
",Neu
"Nobel je umro jos jednom kad je ustanovljena Nobelova nagrada za mir
",Neu
"Transport Kindlea od USA do HR = 120kn. Predavanje mojeg novca carini i transport od Hrv Leskovca do Samobora = 160 kn.
",Neu
"@mister_server Dr pored mene pita jel znaš što je Rh faktor :) BTW linkani članak je označen kao nedovršen, zato sam ti poslao Plivin :)
",Neu
"Croatia Airlines se smanjuje i odlazi u propast. U isto vrijeme se Air Serbia (Jat) i Etihad moderniziraju i sire.
",Neu
"To je to. Unfollow Dnevnika.hr nakon vijesti o cudovistu iz Lich Nessa.
",Neu
"@VladaRH Zašto se ne ide u sječu županija i njihovih birokratskih aparata? Mala smo zemlja, čemu tolika podjela teritorija? #MjereOporavka
",Neu
"Samo? Jos koji mjesec i bit cemo prvaci @tportal: Hrvatska treća u Europi po nezaposlenosti | http://t.co/vkPJFuZ6Sc
",Neu
"#NBA Rodman: LeBron James bi u mojoj eri bio prosječni igrač http://t.co/ste52drLzN
",Neu
"Marino Čačić: Malo tko nam je davao šanse za drugo mjesto http://t.co/nuf5ey5e14 #kkzadar
",Neu
"@zeleni Kiletu jedino narod može suditi!
",Neu
"@kile100 kanat nas je održal.
",Neu
"Grijeh postoji, pa i za one koji ne vjeruju, ako idu protiv savjesti' http://t.co/2KOsjRBHh5
",Neu
"U fiskalizaciji su mi najbolji ovi kafići koji nisu u sustavu PDV-a.
",Neu
"@mojbonbon malo azurirajte web sa prodajnim mjestima. Gdje god dodjes kazu da vise ne rade sa vama.
",Neu
"Danas/jucer sam upoznao velikog hrvata koji je nekoliko puta napominjao da on rastura povijest. I onda nas pocne uvjeravat da je (1/2)
",Neu
"Netko ulazi i EU a ja sam baš sad ušao u Bistru.
",Neu
"@marina_b612 @LijeniHinko prestao sam kupovati kod ratnog profitera još u prošlom stoljeću.  A i smrznutu hranu izbjegavam.
",Neu
"Sjećam se Luke Rajića kad je još prodavao borove i čestitke.
",Neu
"Da nije bilo Berliskog zida, nebi bilo ni Smiljka Šagolja.
",Neu
"Zašto nedjeljom nema više Minimaxa na televizorima?
",Neu
"Ekipa na poslu se napljugala i vide čvarke.  To je stadij poslije bijelih miševa. Slijedeće će bit da su imali susret sa vanzemljacima.
",Neu
